기온,노면온도,습도,alti_,시간,경도,위도
-1.0,-6.5,72.3,10177,2024-01-11 07:51:05,127.3129386,34.8381568
-1.0,-6.5,72.3,10178,2024-01-11 07:51:04,127.3131685,34.8381531
-1.0,-6.4,72.3,10177,2024-01-11 07:51:04,127.3131685,34.8381531
-1.0,-6.5,72.3,10178,2024-01-11 07:51:03,127.313395,34.8381507
-1.0,-6.5,72.3,10178,2024-01-11 07:51:03,127.313395,34.8381507
-1.0,-6.5,72.5,10178,2024-01-11 07:51:02,127.3136222,34.838147
-1.0,-6.3,72.5,10179,2024-01-11 07:51:02,127.3136222,34.838147
-0.9,-6.5,72.5,10179,2024-01-11 07:51:01,127.3138511,34.8381414
-1.0,-6.5,72.5,10179,2024-01-11 07:51:01,127.3138511,34.8381414
-0.9,-6.4,72.5,10179,2024-01-11 07:51:00,127.3140779,34.8381341
-1.0,-6.4,72.5,10179,2024-01-11 07:51:00,127.3140779,34.8381341
-0.9,-6.4,72.5,10180,2024-01-11 07:50:59,127.314304,34.8381281
-0.9,-6.4,72.5,10180,2024-01-11 07:50:59,127.314304,34.8381281
-0.9,-6.4,72.6,10181,2024-01-11 07:50:58,127.3145313,34.8381213
-0.9,-6.3,72.6,10181,2024-01-11 07:50:58,127.3145313,34.8381213
-0.9,-6.3,72.6,10181,2024-01-11 07:50:57,127.3147491,34.8381154
-0.9,-6.4,72.6,10181,2024-01-11 07:50:57,127.3147491,34.8381154
-0.8,-6.3,72.6,10181,2024-01-11 07:50:56,127.3149749,34.8381088
-0.8,-6.2,72.6,10181,2024-01-11 07:50:56,127.3149749,34.8381088
-0.8,-6.6,72.6,10182,2024-01-11 07:50:55,127.3151974,34.8381045
-0.8,-6.6,72.6,10181,2024-01-11 07:50:55,127.3151974,34.8381045
-0.7,-6.2,72.7,10183,2024-01-11 07:50:54,127.3154204,34.8380998
-0.8,-6.3,72.7,10182,2024-01-11 07:50:54,127.3154204,34.8380998
-0.7,-6.2,72.7,10184,2024-01-11 07:50:53,127.3156409,34.8380945
-0.7,-6.2,72.7,10184,2024-01-11 07:50:53,127.3156409,34.8380945
-0.6,-6.4,72.9,10185,2024-01-11 07:50:52,127.3158572,34.8380902
-0.7,-6.3,72.9,10184,2024-01-11 07:50:52,127.3158572,34.8380902
-0.6,-6.4,72.9,10184,2024-01-11 07:50:51,127.3160762,34.8380843
-0.6,-6.6,72.9,10184,2024-01-11 07:50:51,127.3160762,34.8380843
-0.6,-6.5,73.0,10184,2024-01-11 07:50:50,127.3162911,34.8380794
-0.6,-6.5,73.0,10184,2024-01-11 07:50:50,127.3162911,34.8380794
-0.6,-6.3,73.0,10184,2024-01-11 07:50:49,127.3165067,34.8380732
-0.6,-6.4,73.0,10184,2024-01-11 07:50:49,127.3165067,34.8380732
-0.6,-6.4,73.0,10183,2024-01-11 07:50:48,127.3167247,34.8380672
-0.6,-6.4,73.0,10184,2024-01-11 07:50:48,127.3167247,34.8380672
-0.6,-6.1,73.0,10182,2024-01-11 07:50:47,127.3169433,34.8380616
-0.6,-6.2,73.0,10182,2024-01-11 07:50:47,127.3169433,34.8380616
-0.6,-5.9,73.0,10181,2024-01-11 07:50:46,127.3171657,34.838056
-0.6,-6.1,73.0,10181,2024-01-11 07:50:46,127.3171657,34.838056
-0.6,-6.1,73.0,10180,2024-01-11 07:50:45,127.3173891,34.8380489
-0.6,-6.0,73.0,10181,2024-01-11 07:50:45,127.3173891,34.8380489
-0.6,-6.1,73.0,10178,2024-01-11 07:50:44,127.3176118,34.8380433
-0.6,-6.0,73.0,10179,2024-01-11 07:50:44,127.3176118,34.8380433
-0.6,-6.1,73.0,10177,2024-01-11 07:50:43,127.3178292,34.8380376
-0.6,-6.1,73.0,10177,2024-01-11 07:50:43,127.3178292,34.8380376
-0.6,-6.1,73.1,10177,2024-01-11 07:50:42,127.3180451,34.838033
-0.6,-6.0,73.1,10179,2024-01-11 07:50:41,127.3182639,34.8380247
-0.6,-6.0,73.1,10178,2024-01-11 07:50:41,127.3182639,34.8380247
-0.6,-6.0,73.1,10179,2024-01-11 07:50:40,127.3184826,34.8380207
-0.6,-6.1,73.1,10179,2024-01-11 07:50:40,127.3184826,34.8380207
-0.6,-6.3,73.1,10180,2024-01-11 07:50:39,127.3187038,34.8380158
-0.6,-6.1,73.1,10179,2024-01-11 07:50:39,127.3187038,34.8380158
-0.6,-6.0,73.2,10180,2024-01-11 07:50:38,127.3189218,34.8380146
-0.6,-6.2,73.2,10180,2024-01-11 07:50:38,127.3189218,34.8380146
-0.6,-6.1,73.2,10181,2024-01-11 07:50:37,127.3191429,34.8380153
-0.6,-6.0,73.2,10180,2024-01-11 07:50:37,127.3191429,34.8380153
-0.6,-6.1,73.2,10182,2024-01-11 07:50:36,127.3193646,34.838017
-0.6,-6.1,73.2,10181,2024-01-11 07:50:36,127.3193646,34.838017
-0.6,-6.1,73.2,10182,2024-01-11 07:50:35,127.3195882,34.8380226
-0.6,-6.1,73.2,10182,2024-01-11 07:50:35,127.3195882,34.8380226
-0.6,-6.2,73.2,10183,2024-01-11 07:50:34,127.3198099,34.8380263
-0.6,-6.2,73.2,10183,2024-01-11 07:50:34,127.3198099,34.8380263
-0.6,-6.2,73.2,10183,2024-01-11 07:50:33,127.3200343,34.8380296
-0.6,-6.1,73.2,10183,2024-01-11 07:50:33,127.3200343,34.8380296
-0.6,-6.1,73.3,10182,2024-01-11 07:50:32,127.3202554,34.8380355
-0.6,-6.1,73.3,10183,2024-01-11 07:50:32,127.3202554,34.8380355
-0.6,-6.1,73.3,10182,2024-01-11 07:50:31,127.3204782,34.8380437
-0.6,-6.1,73.3,10182,2024-01-11 07:50:31,127.3204782,34.8380437
-0.6,-5.9,73.3,10182,2024-01-11 07:50:30,127.3207019,34.8380541
-0.6,-6.0,73.3,10182,2024-01-11 07:50:30,127.3207019,34.8380541
-0.6,-6.1,73.3,10181,2024-01-11 07:50:29,127.3209278,34.8380639
-0.6,-6.1,73.3,10181,2024-01-11 07:50:29,127.3209278,34.8380639
-0.6,-6.1,73.3,10181,2024-01-11 07:50:28,127.3211538,34.8380785
-0.6,-6.2,73.3,10181,2024-01-11 07:50:28,127.3211538,34.8380785
-0.7,-6.0,73.3,10181,2024-01-11 07:50:27,127.3213756,34.838096
-0.6,-6.1,73.3,10179,2024-01-11 07:50:26,127.321601,34.8381178
-0.6,-6.2,73.3,10180,2024-01-11 07:50:26,127.3213756,34.838096
-0.6,-5.0,73.3,10178,2024-01-11 07:50:25,127.3218281,34.8381391
-0.6,-5.8,73.3,10178,2024-01-11 07:50:25,127.3218281,34.8381391
-0.7,-6.0,73.3,10179,2024-01-11 07:50:25,127.321601,34.8381178
-0.6,-2.5,73.4,10177,2024-01-11 07:50:24,127.3220557,34.8381585
-0.6,-3.0,73.4,10177,2024-01-11 07:50:24,127.3220557,34.8381585
-0.6,-3.6,73.4,10177,2024-01-11 07:50:23,127.3222829,34.838178
-0.6,-5.9,73.4,10175,2024-01-11 07:50:22,127.3225076,34.8381966
-0.6,-5.3,73.4,10176,2024-01-11 07:50:22,127.3222829,34.838178
-0.7,-5.9,73.4,10175,2024-01-11 07:50:21,127.3227377,34.8382143
-0.7,-5.9,73.4,10175,2024-01-11 07:50:21,127.3227377,34.8382143
-0.6,-5.9,73.4,10175,2024-01-11 07:50:21,127.3225076,34.8381966
-0.7,-6.0,73.4,10175,2024-01-11 07:50:20,127.3229649,34.8382324
-0.7,-5.9,73.4,10175,2024-01-11 07:50:19,127.3231909,34.83825
-0.7,-5.9,73.4,10175,2024-01-11 07:50:19,127.3229649,34.8382324
-0.7,-5.9,73.4,10174,2024-01-11 07:50:18,127.3234148,34.838266
-0.7,-6.1,73.4,10174,2024-01-11 07:50:18,127.3231909,34.83825
-0.7,-6.0,73.4,10176,2024-01-11 07:50:17,127.32364,34.838284
-0.7,-5.9,73.4,10175,2024-01-11 07:50:17,127.32364,34.838284
-0.7,-6.1,73.4,10177,2024-01-11 07:50:16,127.3238631,34.8383014
-0.7,-5.9,73.4,10177,2024-01-11 07:50:16,127.32364,34.838284
-0.7,-6.1,73.4,10177,2024-01-11 07:50:15,127.3240825,34.8383145
-0.7,-5.9,73.4,10177,2024-01-11 07:50:15,127.3238631,34.8383014
-0.7,-6.0,73.4,10176,2024-01-11 07:50:14,127.3242971,34.8383255
-0.7,-6.0,73.4,10177,2024-01-11 07:50:14,127.3240825,34.8383145
-0.7,-6.0,73.4,10177,2024-01-11 07:50:13,127.3245111,34.838336
-0.7,-5.9,73.4,10176,2024-01-11 07:50:13,127.3242971,34.8383255
-0.7,-5.9,73.5,10177,2024-01-11 07:50:12,127.3247238,34.8383427
-0.7,-5.7,73.4,10176,2024-01-11 07:50:12,127.3245111,34.838336
-0.8,-5.7,73.5,10176,2024-01-11 07:50:11,127.324933,34.8383484
-0.8,-5.9,73.5,10176,2024-01-11 07:50:11,127.3247238,34.8383427
-0.8,-6.1,73.5,10176,2024-01-11 07:50:10,127.3251466,34.8383518
-0.7,-5.9,73.5,10176,2024-01-11 07:50:10,127.3251466,34.8383518
-0.8,-5.9,73.5,10177,2024-01-11 07:50:09,127.3253561,34.8383488
-0.7,-6.0,73.5,10177,2024-01-11 07:50:09,127.3253561,34.8383488
-0.8,-6.1,73.5,10178,2024-01-11 07:50:08,127.3255658,34.8383413
-0.7,-6.0,73.5,10178,2024-01-11 07:50:08,127.3255658,34.8383413
-0.7,-6.0,73.5,10180,2024-01-11 07:50:07,127.3257746,34.8383296
-0.7,-6.1,73.5,10179,2024-01-11 07:50:07,127.3257746,34.8383296
-0.7,-6.1,73.6,10181,2024-01-11 07:50:06,127.3259807,34.838315
-0.8,-6.0,73.5,10181,2024-01-11 07:50:06,127.3257746,34.8383296
-0.8,-6.0,73.6,10181,2024-01-11 07:50:05,127.3261893,34.8383
-0.7,-5.8,73.6,10181,2024-01-11 07:50:05,127.3259807,34.838315
-0.7,-5.8,73.6,10183,2024-01-11 07:50:04,127.3263965,34.8382817
-0.8,-5.9,73.6,10182,2024-01-11 07:50:04,127.3261893,34.8383
-0.8,-5.7,73.6,10183,2024-01-11 07:50:03,127.3266059,34.8382571
-0.8,-5.7,73.6,10183,2024-01-11 07:50:03,127.3266059,34.8382571
-0.7,-5.9,73.6,10183,2024-01-11 07:50:02,127.3268095,34.8382322
-0.7,-5.9,73.6,10183,2024-01-11 07:50:02,127.3268095,34.8382322
-0.8,-5.9,73.6,10183,2024-01-11 07:50:01,127.3270081,34.8382038
-0.8,-6.0,73.6,10183,2024-01-11 07:50:01,127.3270081,34.8382038
-0.8,-5.9,73.7,10183,2024-01-11 07:50:00,127.3272036,34.8381715
-0.8,-5.9,73.6,10183,2024-01-11 07:50:00,127.3272036,34.8381715
-0.8,-5.8,73.7,10184,2024-01-11 07:49:59,127.3274002,34.8381358
-0.8,-6.3,73.7,10184,2024-01-11 07:49:59,127.3274002,34.8381358
-0.8,-5.9,73.7,10184,2024-01-11 07:49:58,127.3275954,34.8380982
-0.8,-5.9,73.7,10184,2024-01-11 07:49:58,127.3275954,34.8380982
-0.8,-6.0,73.7,10184,2024-01-11 07:49:57,127.3277888,34.8380558
-0.8,-5.9,73.7,10184,2024-01-11 07:49:57,127.3277888,34.8380558
-0.8,-6.2,73.6,10185,2024-01-11 07:49:56,127.3279837,34.8380097
-0.8,-6.1,73.7,10184,2024-01-11 07:49:56,127.3279837,34.8380097
-0.8,-6.0,73.6,10186,2024-01-11 07:49:55,127.3281764,34.8379596
-0.8,-6.0,73.6,10185,2024-01-11 07:49:55,127.3281764,34.8379596
-0.8,-6.0,73.7,10186,2024-01-11 07:49:54,127.3283682,34.8379061
-0.8,-6.0,73.6,10186,2024-01-11 07:49:54,127.3283682,34.8379061
-0.8,-6.0,73.7,10189,2024-01-11 07:49:53,127.328556,34.8378517
-0.8,-6.2,73.7,10188,2024-01-11 07:49:53,127.328556,34.8378517
-0.8,-6.0,73.8,10189,2024-01-11 07:49:52,127.3287397,34.837799
-0.8,-6.1,73.7,10189,2024-01-11 07:49:52,127.3287397,34.837799
-0.8,-5.9,73.8,10189,2024-01-11 07:49:51,127.3289251,34.8377432
-0.8,-5.9,73.8,10189,2024-01-11 07:49:51,127.3289251,34.8377432
-0.8,-5.9,73.8,10190,2024-01-11 07:49:50,127.3291013,34.8376887
-0.8,-6.1,73.8,10189,2024-01-11 07:49:50,127.3291013,34.8376887
-0.8,-5.9,73.8,10190,2024-01-11 07:49:49,127.329276,34.8376315
-0.8,-5.9,73.8,10190,2024-01-11 07:49:49,127.329276,34.8376315
-0.8,-5.8,73.8,10190,2024-01-11 07:49:48,127.3294471,34.8375728
-0.8,-5.9,73.8,10190,2024-01-11 07:49:48,127.3294471,34.8375728
-0.8,-5.9,73.8,10190,2024-01-11 07:49:47,127.3296159,34.8375109
-0.8,-6.0,73.8,10190,2024-01-11 07:49:47,127.3296159,34.8375109
-0.8,-6.0,73.8,10189,2024-01-11 07:49:46,127.3297793,34.8374476
-0.8,-6.1,73.8,10190,2024-01-11 07:49:46,127.3297793,34.8374476
-0.8,-6.2,73.8,10188,2024-01-11 07:49:45,127.3299422,34.8373769
-0.8,-6.1,73.8,10189,2024-01-11 07:49:45,127.3299422,34.8373769
-0.8,-6.4,73.8,10187,2024-01-11 07:49:44,127.3301024,34.8373039
-0.8,-6.1,73.8,10187,2024-01-11 07:49:44,127.3301024,34.8373039
-0.8,-6.2,73.8,10184,2024-01-11 07:49:43,127.3302651,34.8372297
-0.8,-6.1,73.8,10186,2024-01-11 07:49:43,127.3302651,34.8372297
-0.8,-6.0,73.9,10182,2024-01-11 07:49:42,127.3304293,34.8371557
-0.8,-6.1,73.8,10183,2024-01-11 07:49:42,127.3304293,34.8371557
-0.8,-6.1,73.9,10181,2024-01-11 07:49:41,127.3305985,34.8370796
-0.8,-6.1,73.9,10181,2024-01-11 07:49:41,127.3305985,34.8370796
-0.8,-6.6,73.9,10181,2024-01-11 07:49:40,127.3307708,34.8370009
-0.8,-6.1,73.9,10181,2024-01-11 07:49:40,127.3307708,34.8370009
-0.8,-5.9,73.9,10180,2024-01-11 07:49:39,127.3309435,34.8369175
-0.8,-6.1,73.9,10181,2024-01-11 07:49:39,127.3309435,34.8369175
-0.8,-6.2,73.9,10180,2024-01-11 07:49:38,127.3311224,34.8368291
-0.8,-6.0,73.9,10180,2024-01-11 07:49:38,127.3311224,34.8368291
-0.8,-6.1,73.9,10179,2024-01-11 07:49:37,127.331309,34.8367358
-0.8,-6.2,73.9,10180,2024-01-11 07:49:37,127.331309,34.8367358
-0.8,-5.9,73.9,10178,2024-01-11 07:49:36,127.3314999,34.8366383
-0.8,-5.9,73.9,10179,2024-01-11 07:49:36,127.3314999,34.8366383
-0.8,-6.1,73.9,10177,2024-01-11 07:49:35,127.3316941,34.8365389
-0.8,-5.9,73.9,10178,2024-01-11 07:49:35,127.3316941,34.8365389
-0.8,-6.0,74.0,10176,2024-01-11 07:49:34,127.3318909,34.8364374
-0.8,-6.0,73.9,10177,2024-01-11 07:49:34,127.3318909,34.8364374
-0.8,-6.0,74.0,10174,2024-01-11 07:49:33,127.3320896,34.8363366
-0.9,-6.1,74.0,10175,2024-01-11 07:49:33,127.3320896,34.8363366
-0.8,-5.9,74.0,10173,2024-01-11 07:49:32,127.3322917,34.8362328
-0.8,-6.1,74.0,10174,2024-01-11 07:49:32,127.3322917,34.8362328
-0.9,-6.2,74.0,10172,2024-01-11 07:49:31,127.3324889,34.8361277
-0.8,-5.9,74.0,10173,2024-01-11 07:49:31,127.3324889,34.8361277
-0.8,-6.5,74.0,10168,2024-01-11 07:49:30,127.3326856,34.8360245
-0.8,-6.4,74.0,10171,2024-01-11 07:49:30,127.3326856,34.8360245
-0.9,-6.5,74.0,10167,2024-01-11 07:49:29,127.3328867,34.835923
-0.9,-6.5,74.0,10166,2024-01-11 07:49:29,127.3328867,34.835923
-0.9,-6.4,74.1,10167,2024-01-11 07:49:28,127.3330883,34.8358232
-0.9,-6.4,74.0,10166,2024-01-11 07:49:28,127.3330883,34.8358232
-0.9,-6.4,74.1,10167,2024-01-11 07:49:27,127.3332867,34.8357216
-0.9,-6.4,74.1,10167,2024-01-11 07:49:27,127.3332867,34.8357216
-0.9,-6.2,74.1,10169,2024-01-11 07:49:26,127.3334872,34.8356157
-0.9,-6.4,74.1,10168,2024-01-11 07:49:26,127.3334872,34.8356157
-0.9,-6.0,74.1,10170,2024-01-11 07:49:25,127.3336827,34.8355135
-0.9,-6.0,74.1,10170,2024-01-11 07:49:25,127.3336827,34.8355135
-0.9,-5.9,74.0,10170,2024-01-11 07:49:24,127.3338764,34.8354121
-0.9,-5.9,74.1,10170,2024-01-11 07:49:24,127.3338764,34.8354121
-0.9,-6.0,74.0,10170,2024-01-11 07:49:23,127.3340687,34.8353161
-0.9,-5.9,74.0,10170,2024-01-11 07:49:23,127.3340687,34.8353161
-0.9,-6.2,74.1,10171,2024-01-11 07:49:22,127.3342634,34.8352151
-0.9,-6.2,74.0,10170,2024-01-11 07:49:22,127.3342634,34.8352151
-0.9,-6.0,74.1,10171,2024-01-11 07:49:21,127.334451,34.8351149
-0.9,-6.0,74.1,10171,2024-01-11 07:49:21,127.334451,34.8351149
-0.9,-6.2,74.1,10172,2024-01-11 07:49:20,127.3346387,34.8350198
-0.9,-6.2,74.1,10171,2024-01-11 07:49:20,127.3346387,34.8350198
-0.9,-6.2,74.1,10172,2024-01-11 07:49:19,127.334829,34.8349283
-0.9,-6.2,74.1,10172,2024-01-11 07:49:19,127.334829,34.8349283
-0.9,-6.2,74.2,10171,2024-01-11 07:49:18,127.335019,34.8348417
-0.9,-6.2,74.1,10172,2024-01-11 07:49:18,127.335019,34.8348417
-0.9,-6.2,74.2,10173,2024-01-11 07:49:17,127.3352108,34.8347572
-0.9,-6.3,74.2,10172,2024-01-11 07:49:17,127.3352108,34.8347572
-0.9,-6.9,74.2,10173,2024-01-11 07:49:16,127.3353986,34.8346804
-0.9,-6.7,74.2,10174,2024-01-11 07:49:16,127.3353986,34.8346804
-0.9,-7.0,74.2,10173,2024-01-11 07:49:15,127.3355879,34.834611
-0.9,-7.0,74.2,10173,2024-01-11 07:49:15,127.3355879,34.834611
-0.9,-6.7,74.2,10172,2024-01-11 07:49:14,127.3357828,34.8345424
-0.9,-6.8,74.2,10173,2024-01-11 07:49:14,127.3357828,34.8345424
-0.9,-6.6,74.2,10171,2024-01-11 07:49:13,127.3359787,34.8344805
-0.9,-6.5,74.2,10171,2024-01-11 07:49:13,127.3359787,34.8344805
-0.9,-6.1,74.2,10169,2024-01-11 07:49:12,127.3361788,34.8344217
-0.9,-6.6,74.2,10170,2024-01-11 07:49:12,127.3361788,34.8344217
-0.9,-5.8,74.2,10168,2024-01-11 07:49:11,127.3363797,34.8343699
-0.9,-6.4,74.2,10168,2024-01-11 07:49:11,127.3363797,34.8343699
-0.9,-5.9,74.2,10169,2024-01-11 07:49:10,127.3365813,34.834327
-0.9,-5.7,74.2,10169,2024-01-11 07:49:10,127.3365813,34.834327
-0.9,-5.8,74.2,10170,2024-01-11 07:49:09,127.3367935,34.8342915
-0.9,-5.9,74.2,10169,2024-01-11 07:49:09,127.3367935,34.8342915
-0.9,-5.9,74.2,10170,2024-01-11 07:49:08,127.3370049,34.834262
-0.9,-5.9,74.2,10170,2024-01-11 07:49:08,127.3370049,34.834262
-0.9,-6.2,74.2,10171,2024-01-11 07:49:07,127.3372234,34.8342438
-0.9,-6.1,74.2,10170,2024-01-11 07:49:07,127.3372234,34.8342438
-0.9,-6.4,74.2,10172,2024-01-11 07:49:06,127.3374462,34.8342311
-0.9,-6.2,74.2,10172,2024-01-11 07:49:06,127.3374462,34.8342311
-0.9,-6.4,74.2,10172,2024-01-11 07:49:05,127.3376739,34.8342245
-0.9,-6.3,74.2,10172,2024-01-11 07:49:05,127.3376739,34.8342245
-0.9,-6.4,74.2,10174,2024-01-11 07:49:04,127.3379017,34.8342228
-0.9,-6.5,74.2,10173,2024-01-11 07:49:04,127.3379017,34.8342228
-0.9,-6.3,74.2,10175,2024-01-11 07:49:03,127.3381258,34.8342326
-0.9,-6.4,74.2,10174,2024-01-11 07:49:03,127.3381258,34.8342326
-0.9,-6.2,74.2,10176,2024-01-11 07:49:02,127.3383505,34.83425
-0.9,-6.5,74.2,10175,2024-01-11 07:49:02,127.3383505,34.83425
-0.9,-6.8,74.2,10176,2024-01-11 07:49:01,127.338575,34.8342744
-0.9,-6.2,74.2,10176,2024-01-11 07:49:01,127.338575,34.8342744
-0.9,-6.7,74.2,10176,2024-01-11 07:49:00,127.3387983,34.8343097
-0.9,-6.4,74.2,10176,2024-01-11 07:49:00,127.3387983,34.8343097
-0.9,-6.4,74.2,10175,2024-01-11 07:48:59,127.3390211,34.8343528
-0.9,-6.5,74.2,10175,2024-01-11 07:48:59,127.3390211,34.8343528
-0.9,-6.4,74.2,10174,2024-01-11 07:48:58,127.3392434,34.8344001
-0.9,-6.2,74.2,10174,2024-01-11 07:48:58,127.3392434,34.8344001
-0.9,-6.4,74.2,10172,2024-01-11 07:48:57,127.3394677,34.8344513
-0.9,-6.4,74.2,10173,2024-01-11 07:48:57,127.3394677,34.8344513
-0.9,-6.2,74.2,10171,2024-01-11 07:48:56,127.3396935,34.8345039
-0.9,-6.4,74.2,10172,2024-01-11 07:48:56,127.3396935,34.8345039
-0.9,-5.9,74.2,10169,2024-01-11 07:48:55,127.3399181,34.8345573
-0.9,-6.1,74.2,10170,2024-01-11 07:48:55,127.3399181,34.8345573
-0.9,-5.8,74.3,10167,2024-01-11 07:48:54,127.340145,34.8346135
-0.9,-5.9,74.2,10168,2024-01-11 07:48:54,127.340145,34.8346135
-0.9,-5.8,74.3,10167,2024-01-11 07:48:53,127.3403722,34.8346717
-0.9,-5.8,74.3,10167,2024-01-11 07:48:53,127.3403722,34.8346717
-0.9,-5.9,74.3,10167,2024-01-11 07:48:52,127.340594,34.8347293
-0.9,-5.8,74.3,10167,2024-01-11 07:48:52,127.340594,34.8347293
-1.0,-6.0,74.3,10168,2024-01-11 07:48:51,127.3408191,34.8347886
-0.9,-6.0,74.3,10168,2024-01-11 07:48:51,127.3408191,34.8347886
-1.0,-5.8,74.4,10168,2024-01-11 07:48:50,127.3410433,34.834844
-0.9,-5.8,74.3,10168,2024-01-11 07:48:50,127.3410433,34.834844
-1.0,-5.7,74.4,10167,2024-01-11 07:48:49,127.3412661,34.8348999
-1.0,-5.8,74.4,10167,2024-01-11 07:48:49,127.3412661,34.8348999
-1.0,-6.0,74.4,10167,2024-01-11 07:48:48,127.3414931,34.8349568
-1.0,-5.8,74.4,10168,2024-01-11 07:48:48,127.3414931,34.8349568
-1.0,-6.3,74.4,10168,2024-01-11 07:48:47,127.3417168,34.8350132
-1.0,-5.9,74.4,10167,2024-01-11 07:48:47,127.3417168,34.8350132
-1.0,-6.3,74.4,10169,2024-01-11 07:48:46,127.3419384,34.8350688
-1.0,-6.3,74.4,10168,2024-01-11 07:48:46,127.3419384,34.8350688
-1.0,-6.4,74.4,10169,2024-01-11 07:48:45,127.3421588,34.8351231
-1.0,-6.2,74.4,10169,2024-01-11 07:48:45,127.3421588,34.8351231
-1.0,-6.2,74.5,10170,2024-01-11 07:48:44,127.3423776,34.8351773
-1.0,-6.4,74.4,10170,2024-01-11 07:48:44,127.3423776,34.8351773
-1.0,-6.5,74.5,10171,2024-01-11 07:48:43,127.3425947,34.8352308
-1.0,-6.3,74.5,10170,2024-01-11 07:48:43,127.3425947,34.8352308
-1.0,-6.5,74.4,10171,2024-01-11 07:48:42,127.3428097,34.8352827
-1.0,-6.6,74.5,10171,2024-01-11 07:48:42,127.3428097,34.8352827
-1.0,-6.2,74.4,10171,2024-01-11 07:48:41,127.3430235,34.8353342
-1.0,-6.5,74.4,10171,2024-01-11 07:48:41,127.3430235,34.8353342
-1.0,-6.1,74.5,10173,2024-01-11 07:48:40,127.3432373,34.835389
-1.0,-6.2,74.4,10172,2024-01-11 07:48:40,127.3432373,34.835389
-1.0,-6.3,74.5,10174,2024-01-11 07:48:39,127.343454,34.8354444
-1.0,-6.2,74.5,10174,2024-01-11 07:48:39,127.343454,34.8354444
-1.0,-6.1,74.5,10175,2024-01-11 07:48:38,127.34367,34.8354955
-1.0,-6.4,74.5,10175,2024-01-11 07:48:38,127.34367,34.8354955
-1.0,-6.1,74.5,10176,2024-01-11 07:48:37,127.3438863,34.8355473
-1.0,-6.1,74.5,10176,2024-01-11 07:48:37,127.3438863,34.8355473
-1.0,-6.2,74.5,10177,2024-01-11 07:48:36,127.3440995,34.8355995
-1.0,-6.1,74.5,10177,2024-01-11 07:48:36,127.3440995,34.8355995
-1.0,-6.3,74.5,10177,2024-01-11 07:48:35,127.3443106,34.8356547
-1.0,-6.5,74.5,10177,2024-01-11 07:48:35,127.3443106,34.8356547
-1.0,-6.3,74.5,10178,2024-01-11 07:48:34,127.3445249,34.8357102
-1.0,-6.3,74.5,10178,2024-01-11 07:48:34,127.3445249,34.8357102
-1.0,-6.6,74.5,10179,2024-01-11 07:48:33,127.3447358,34.8357648
-1.0,-6.4,74.5,10179,2024-01-11 07:48:33,127.3447358,34.8357648
-1.0,-6.6,74.5,10180,2024-01-11 07:48:32,127.3449475,34.8358159
-1.0,-6.6,74.5,10180,2024-01-11 07:48:32,127.3449475,34.8358159
-1.0,-6.1,74.5,10180,2024-01-11 07:48:31,127.3451615,34.8358653
-1.0,-6.2,74.5,10180,2024-01-11 07:48:31,127.3451615,34.8358653
-1.0,-6.3,74.6,10181,2024-01-11 07:48:30,127.3453753,34.8359143
-1.0,-6.2,74.5,10180,2024-01-11 07:48:30,127.3453753,34.8359143
-1.0,-6.1,74.6,10180,2024-01-11 07:48:29,127.3455897,34.8359626
-1.0,-6.1,74.6,10181,2024-01-11 07:48:29,127.3455897,34.8359626
-1.0,-6.3,74.6,10181,2024-01-11 07:48:28,127.3458026,34.8360137
-1.0,-6.1,74.6,10180,2024-01-11 07:48:28,127.3458026,34.8360137
-1.0,-6.4,74.6,10182,2024-01-11 07:48:27,127.3460164,34.8360672
-1.0,-6.5,74.6,10181,2024-01-11 07:48:27,127.3460164,34.8360672
-1.0,-6.0,74.6,10183,2024-01-11 07:48:26,127.3462311,34.8361309
-1.0,-6.1,74.6,10182,2024-01-11 07:48:26,127.3462311,34.8361309
-1.0,-6.4,74.6,10183,2024-01-11 07:48:25,127.3464457,34.8361966
-1.0,-6.2,74.6,10182,2024-01-11 07:48:25,127.3464457,34.8361966
-1.0,-6.3,74.6,10183,2024-01-11 07:48:24,127.3466574,34.8362687
-1.0,-6.3,74.6,10183,2024-01-11 07:48:24,127.3466574,34.8362687
-1.0,-6.5,74.6,10183,2024-01-11 07:48:23,127.3468722,34.8363412
-1.0,-6.3,74.6,10183,2024-01-11 07:48:23,127.3468722,34.8363412
-1.0,-6.2,74.6,10182,2024-01-11 07:48:22,127.3470815,34.8364231
-1.0,-6.2,74.6,10182,2024-01-11 07:48:22,127.3470815,34.8364231
-1.0,-6.7,74.6,10181,2024-01-11 07:48:21,127.347288,34.8365109
-1.0,-6.5,74.6,10181,2024-01-11 07:48:21,127.347288,34.8365109
-1.0,-6.4,74.6,10180,2024-01-11 07:48:20,127.3474917,34.8366045
-1.0,-6.6,74.6,10181,2024-01-11 07:48:20,127.3474917,34.8366045
-1.0,-6.0,74.6,10182,2024-01-11 07:48:19,127.3477,34.8367019
-1.0,-6.5,74.6,10181,2024-01-11 07:48:19,127.3477,34.8367019
-1.0,-6.0,74.6,10182,2024-01-11 07:48:18,127.3479087,34.8367956
-1.0,-6.0,74.6,10182,2024-01-11 07:48:18,127.3479087,34.8367956
-1.1,-6.2,74.6,10184,2024-01-11 07:48:17,127.3481212,34.8368898
